icgc_sample_id,gene_symbol,# mutations at gene
SA52721,DOCK11,2
SA52721,ST18,5
SA52721,PFKM,15
SA52721,TTN,7
SA52721,DCBLD1,8
SA52721,CYP4F11,4
SA52721,ANKRD20A4,1
SA52721,DNAH12,4
SA52721,B3GALT6,1
SA52721,ASB8,14
SA52721,LDOC1,2
SA52721,ST6GALNAC3,2
SA52721,FLRT2,3
SA52721,RPS4XP21,2
SA52721,TTN-AS1,3
SA52721,,1
SA52721,,1
SA52841,C1orf112,1
SA52841,SEMA3F,7
SA52841,COX10,5
SA52841,PKD1,29
SA52841,RUNX3,5
SA52841,ZZZ3,7
SA52841,USE1,11
SA52841,CCAR1,12
SA52841,LPAR2,9
SA52841,ABCA7,7
SA52841,DNTTIP2,5
SA52841,NDST1,2
SA52841,EPHA8,3
SA52841,SLC12A3,4
SA52841,GLI2,9
SA52841,NOTCH3,7
SA52841,TTC38,5
SA52841,TNRC6C,8
SA52841,MYH7B,6
SA52841,SRCAP,5
SA52841,MYBPC2,1
SA52841,C3orf18,11
SA52841,GCN1,1
SA52841,RPLP0,27
SA52841,RPH3A,48
SA52841,GMIP,6
SA52841,MYO9B,1
SA52841,PICK1,13
SA52841,TOMM22,2
SA52841,JOSD1,1
SA52841,APOBEC3H,5
SA52841,NCF4,3
SA52841,TRPC4AP,4
SA52841,SPEF1,3
SA52841,CDC25B,2
SA52841,GUCY2F,1
SA52841,SYP,18
SA52841,ASB9,6
SA52841,SLC35A2,18
SA52841,PQBP1,36
SA52841,USP10,12
SA52841,HAGHL,14
SA52841,FAM173A,8
SA52841,METRN,2
SA52841,ANKRD27,1
SA52841,NUMBL,3
SA52841,RABAC1,10
SA52841,SIGLEC6,7
SA52841,SIGLEC5,3
SA52841,BCAT2,10
SA52841,GCDH,15
SA52841,KLF1,1
SA52841,SFXN3,3
SA52841,TECTA,4
SA52841,TCIRG1,11
SA52841,CHKA,4
SA52841,TSPAN11,4
SA52841,MYF5,1
SA52841,AKAP3,4
SA52841,HDDC2,18
SA52841,ZNF451,16
SA52841,HAVCR1,6
SA52841,BTNL8,10
SA52841,CRBN,8
SA52841,GNAT1,2
SA52841,NCBP2,9
SA52841,HEMK1,6
SA52841,DNAH6,3
SA52841,ZNF142,4
SA52841,CHD5,6
SA52841,NID1,2
SA52841,KCNQ4,4
SA52841,APH1A,9
SA52841,C1orf54,1
SA52841,CA14,4
SA52841,PIGZ,4
SA52841,GPAM,3
SA52841,WDR55,1
SA52841,KCNJ2,2
SA52841,GDAP1L1,5
SA52841,MYRF,8
SA52841,BARHL1,2
SA52841,EML2,21
SA52841,CENPB,1
SA52841,RRBP1,7
SA52841,THRA,4
SA52841,NR1D1,1
SA52841,BCL2L12,8
SA52841,IRF3,31
SA52841,SCAF1,1
SA52841,TUBA4A,4
SA52841,SEC14L1,12
SA52841,ATP8B3,5
SA52841,EXOSC2,10
SA52841,PRRC2B,6
SA52841,CASZ1,3
SA52841,EIF5A,11
SA52841,GPS2,17
SA52841,DCAF8,13
SA52841,CHI3L1,5
SA52841,MYBPH,1
SA52841,TMEM258,1
SA52841,TPP2,3
SA52841,CHRND,22
SA52841,DNAJB2,34
SA52841,TNS3,4
SA52841,ZFHX2,1
SA52841,FAM129B,6
SA52841,SPAG8,12
SA52841,TMEM8B,1
SA52841,HINT2,7
SA52841,UACA,6
SA52841,SPTBN5,1
SA52841,GIPC2,1
SA52841,SEMA7A,4
SA52841,HADH,8
SA52841,GUCD1,12
SA52841,PARVG,9
SA52841,POLG,8
SA52841,CBX4,4
SA52841,PNMT,3
SA52841,POU2F1,15
SA52841,LEFTY2,3
SA52841,GABRA6,18
SA52841,NFKBIE,3
SA52841,ASB10,6
SA52841,C9orf142,10
SA52841,ANKRD30A,8
SA52841,KLHL1,4
SA52841,PABPC3,2
SA52841,PFKM,27
SA52841,DSPP,4
SA52841,OBSCN,6
SA52841,TTN,7
SA52841,PPARGC1B,5
SA52841,CPT2,1
SA52841,SUSD3,4
SA52841,,3
SA52841,SLC38A10,7
SA52841,PANK4,8
SA52841,HK2,2
SA52841,NPR2,6
SA52841,WDR4,7
SA52841,NDUFV3,1
SA52841,RRP1,3
SA52841,PCNT,2
SA52841,SHKBP1,36
SA52841,PGAP3,9
SA52841,CCDC78,16
SA52841,CCNF,3
SA52841,C1orf123,7
SA52841,DNAJB4,6
SA52841,VANGL2,2
SA52841,C1orf145,3
SA52841,XIRP2,16
SA52841,FZD5,1
SA52841,CRYBA2,6
SA52841,TEX264,13
SA52841,TMEM161B,12
SA52841,CCDC112,14
SA52841,OR2D2,1
SA52841,LPO,18
SA52841,EVPL,1
SA52841,LTBP3,17
SA52841,CLIC3,3
SA52841,HARS,14
SA52841,DPAGT1,15
SA52841,C2CD2L,1
SA52841,HCFC1,9
SA52841,KDM2A,6
SA52841,TCAP,2
SA52841,ZDHHC24,2
SA52841,BBS1,22
SA52841,DNAH12,4
SA52841,LRRC25,2
SA52841,CLK2,8
SA52841,TMPRSS9,3
SA52841,EXOC3L1,7
SA52841,TMTC2,5
SA52841,LYNX1,4
SA52841,ATG9B,10
SA52841,PLCXD1,11
SA52841,RXFP3,1
SA52841,MRGPRX2,1
SA52841,,2
SA52841,OAF,2
SA52841,SLIT3,6
SA52841,FAM110C,3
SA52841,LCN12,15
SA52841,MUC6,2
SA52841,UBL4B,1
SA52841,FFAR4,3
SA52841,SPATC1,2
SA52841,PDZD7,4
SA52841,SPATA21,4
SA52841,SHISA7,2
SA52841,NHS,2
SA52841,SELL,5
SA52841,IGFL3,2
SA52841,UROS,7
SA52841,,1
SA52841,KIAA0895L,10
SA52841,CHRNG,6
SA52841,SRC,9
SA52841,ABCB8,20
SA52841,GRM3,10
SA52841,RYR3,4
SA52841,SREBF2,5
SA52841,,1
SA52841,GIGYF2,11
SA52841,GPRIN2,2
SA52841,ZNF425,3
SA52841,C15orf59,4
SA52841,ONECUT3,1
SA52841,MIR218-2,1
SA52841,IGHE,3
SA52841,AP1G2,19
SA52841,NEURL4,9
SA52841,AATBC,3
SA52841,,1
SA52841,C17orf89,2
SA52841,NCBP2-AS1,1
SA52841,,4
SA52841,,3
SA52841,,1
SA52841,,1
SA52841,,1
SA52841,TTN-AS1,4
SA52841,SYP-AS1,2
SA52841,PRSS56,1
SA52841,GOLGA2P5,8
SA52841,RPS6P25,1
SA52841,,1
SA52841,RPLP0P2,6
SA52841,BNIP3P41,2
SA52841,,1
SA52841,,2
SA52841,CDK3,4
SA52841,,1
SA52841,,2
SA52841,,2
SA52841,,3
SA52841,PXN-AS1,5
SA52841,,1
SA52841,TEN1,3
SA52841,,2
SA52841,LINC01397,1
SA52841,,1
SA52841,THTPA,7
SA52841,,1
SA52841,TEN1-CDK3,2
SA52841,,1
SA52841,,2
SA52841,,2
SA52841,,2
SA52841,,1
SA52841,NCBP2-AS2,1
SA52841,,1
SA52841,,1
SA52841,,1
SA52842,MKS1,12
SA52842,CCDC88C,2
SA52842,ZNF582,5
SA52842,RB1CC1,5
SA52842,RANBP3,12
SA52842,TSPAN32,15
SA52842,GSTO2,7
SA52842,CTNNA2,7
SA52842,ZMYND12,4
SA52842,PKM,22
SA52842,TRPM5,5
SA52842,NDC80,2
SA52842,ZMPSTE24,2
SA52842,ATG16L1,11
SA52842,ZC3H7B,2
SA52842,METTL4,6
SA52842,MGRN1,13
SA52842,CAPS,6
SA52842,PTPRZ1,3
SA52842,CUBN,1
SA52842,CNTNAP1,3
SA52842,UHRF1BP1L,3
SA52842,COL9A1,5
SA52842,EPX,1
SA52842,ACVR1C,4
SA52842,TMEM53,4
SA52842,MAS1,1
SA52842,ENOSF1,14
SA52842,ATP8A2,3
SA52842,SBF2,6
SA52842,B4GALNT1,10
SA52842,SLC26A10,10
SA52842,PLXNC1,5
SA52842,SLC35A5,6
SA52842,RB1,1
SA52842,KIFC3,21
SA52842,KSR1,9
SA52842,ERBB2,19
SA52842,TRPM2,6
SA52842,GPR32,1
SA52842,GULP1,13
SA52842,CAMK2D,16
SA52842,CDKAL1,8
SA52842,SLC22A3,2
SA52842,TIAL1,10
SA52842,GRM1,8
SA52842,CCDC173,3
SA52842,XPC,4
SA52842,ITLN2,3
SA52842,PPP1R32,10
SA52842,LRRTM1,7
SA52842,ANKRD30BL,1
SA52842,COL6A3,8
SA52842,KLF15,2
SA52842,FAM111A,9
SA52842,CDK12,4
SA52842,CNGB3,2
SA52842,LSM3,1
SA52842,BPTF,6
SA52842,CFAP46,4
SA52842,MS4A10,1
SA52842,TMCC1,5
SA52842,PC,7
SA52842,LRFN4,1
SA52842,FBXW8,2
SA52842,ZBTB8OS,16
SA52842,TYMS,5
SA52842,FAM9B,5
SA52842,ARL6IP6,5
SA52842,ZBTB20,9
SA52842,CCR10,3
SA52842,SLITRK6,1
SA52842,KRBA2,2
SA52842,C12orf56,3
SA52842,RNF220,14
SA52842,,2
SA52842,CBWD3,5
SA52842,,1
SA52842,RNA5-8SP5,1
SA52842,MBD5,4
SA52842,GRXCR2,1
SA52842,CFAP44,9
SA52842,GCGR,6
SA52842,MIR663B,1
SA52842,TRPM2-AS,1
SA52842,LINC01166,1
SA52842,CDC27P1,1
SA52842,,1
SA52842,,1
SA52842,ZBTB20-AS1,3
SA52842,RPS11P6,2
SA52842,CFAP44-AS1,2
SA52842,SCARNA6,1
SA52842,,1
SA52842,,12
SA52842,,1
SA52842,,2
SA52842,,1
SA52842,,1
SA52842,,1
SA52842,,2
SA52842,,1
SA52842,ITM2BP1,1
SA52842,,1
SA52842,,1
SA52842,,1
SA52842,,1
SA52842,,1
SA52842,SLC25A36P1,1
SA53033,CROT,5
SA53033,SLC13A2,8
SA53033,GPRC5A,6
SA53033,EDC4,14
SA53033,ANO8,2
SA53033,WSCD2,4
SA53033,ZCCHC6,6
SA53033,MAP3K4,8
SA53033,ARHGAP4,3
SA53033,NAA10,16
SA53033,RENBP,7
SA53033,OLFM4,1
SA53033,DUSP16,3
SA53033,TIMMDC1,9
SA53033,TTL,3
SA53033,MFN2,2
SA53033,PRPF3,6
SA53033,SATB2,5
SA53033,PIK3CA,2
SA53033,STARD8,4
SA53033,DDA1,3
SA53033,KL,3
SA53033,CEP350,3
SA53033,NACAD,2
SA53033,CCM2,10
SA53033,TMC6,14
SA53033,ITPKB,3
SA53033,SLC10A6,2
SA53033,BDP1,4
SA53033,SDK1,3
SA53033,SLC5A12,4
SA53033,PCDH15,20
SA53033,OBSCN,9
SA53033,ZFYVE9,4
SA53033,DNAH3,3
SA53033,ABR,16
SA53033,ARHGAP35,3
SA53033,LMOD1,1
SA53033,TMEM79,7
SA53033,FCRL1,7
SA53033,RNF123,8
SA53033,ALDH1A1,6
SA53033,UGT1A6,6
SA53033,KRT1,2
SA53033,TMC8,7
SA53033,FRMPD4,1
SA53033,DSCAM,2
SA53033,GMPPB,1
SA53033,A2M,5
SA53033,AMIGO3,2
SA53033,SMCR8,1
SA53033,TOP3A,13
SA53033,TIMM22,1
SA53033,ZNF354C,1
SA53033,UBOX5,3
SA53033,ZNF74,9
SA53033,NRN1L,3
SA53033,NLGN3,5
SA53033,SMG5,2
SA53033,LINC00612,1
SA53033,FASTKD5,1
SA53033,,2
SA53033,DNAJB3,2
SA53033,RPL7AP65,1
SA53033,UGT1A2P,1
SA53033,UBOX5-AS1,1
SA53033,RPL21P121,1
SA53033,UGT1A5,1
SA53033,UGT1A9,1
SA53033,UGT1A1,4
SA53033,UGT1A10,2
SA53033,UGT1A3,1
SA53033,UGT1A7,1
SA53033,UGT1A4,2
SA53033,A2M-AS1,1
SA53033,,1
SA53033,,1
SA53033,,1
SA53051,TUBE1,8
SA53051,PCDHGA2,1
SA53051,ATRX,4
SA53051,CYTH4,8
SA53051,PIN4,3
SA53051,FZD10,2
SA53051,WISP3,8
SA53051,CPN1,1
SA53051,TUBG1,5
SA53051,BTG4,3
SA53051,FAM134C,11
SA53051,PPOX,20
SA53051,USP21,8
SA53051,C9orf72,2
SA53051,PCDH15,20
SA53051,B4GALT3,4
SA53051,MYRFL,5
SA53051,SIN3A,6
SA53051,GOLGA6L2,4
SA53051,POLE,8
SA53051,ACSM5,5
SA53051,ERCC6L,2
SA53051,ZNF846,11
SA53051,HRNR,1
SA53051,PCDHGA1,1
SA53051,FLG-AS1,2
SA53051,FZD10-AS1,4
SA53051,KIAA1210,1
SA53051,ALG1L7P,2
SA53051,FAM86EP,9
SA53051,PCDHGB6,1
SA53051,PCDHGA5,1
SA53051,PCDHGA7,1
SA53051,PCDHGA6,1
SA53051,PCDHGA8,1
SA53051,PCDHGA10,1
SA53051,PCDHGB2,1
SA53051,,2
SA53051,PCDHGB4,1
SA53051,PCDHGB7,1
SA53051,PCDHGB1,1
SA53051,PCDHGA3,1
SA53051,,1
SA53051,,1
SA53051,PCDHGA9,1
SA53051,PCDHGB3,1
SA53051,PCDHGA4,1
SA53051,,1
SA53166,HS3ST1,3
SA53166,PRSS8,6
SA53166,PAK3,11
SA53166,PCDHGA2,1
SA53166,C5orf22,7
SA53166,CAD,4
SA53166,MAP3K1,4
SA53166,SGK2,9
SA53166,RHBDL1,4
SA53166,KAT8,6
SA53166,FOXP1,9
SA53166,KANSL3,13
SA53166,KDM3A,7
SA53166,PIK3CA,2
SA53166,MASP1,6
SA53166,POM121L9P,2
SA53166,NPAS1,8
SA53166,MACROD1,6
SA53166,NAV1,10
SA53166,HS6ST1,3
SA53166,NEIL1,23
SA53166,RHOT2,27
SA53166,GREB1L,5
SA53166,RERE,11
SA53166,ANK2,9
SA53166,PPRC1,6
SA53166,ATP13A2,6
SA53166,FAM131B,9
SA53166,AZI2,11
SA53166,NOLC1,9
SA53166,OTUB1,10
SA53166,FRMPD4,1
SA53166,PTEN,3
SA53166,LRRC15,6
SA53166,ZNF483,4
SA53166,ZNF417,8
SA53166,TMPRSS6,6
SA53166,PCDHGA1,1
SA53166,ZNF254,5
SA53166,MIR1231,1
SA53166,BCRP1,1
SA53166,,1
SA53166,KLLN,1
SA53166,,1
SA53166,IPO9-AS1,1
SA53166,PCDHGB6,1
SA53166,PCDHGA5,1
SA53166,PCDHGA7,1
SA53166,PCDHGA6,1
SA53166,PCDHGA8,1
SA53166,PCDHGA10,1
SA53166,PCDHGB2,1
SA53166,PCDHGB4,1
SA53166,PCDHGB1,1
SA53166,PCDHGA3,1
SA53166,MGAM,2
SA53166,,1
SA53166,,1
SA53166,PCDHGA9,1
SA53166,PCDHGB3,1
SA53166,PCDHGA4,1
SA53166,,1
SA53166,,1
SA53189,ITGA3,13
SA53189,PKD1,23
SA53189,RHOBTB2,3
SA53189,MASP2,4
SA53189,RB1CC1,12
SA53189,TRIO,6
SA53189,GYG2,8
SA53189,ACSM2B,11
SA53189,SRCAP,5
SA53189,CACNA1I,6
SA53189,HM13,9
SA53189,MGRN1,3
SA53189,DOT1L,4
SA53189,COBL,6
SA53189,MED31,4
SA53189,MANBA,4
SA53189,PRKAR2A,5
SA53189,SMYD1,3
SA53189,NR5A2,3
SA53189,TNFRSF10B,6
SA53189,CCDC18,8
SA53189,OBSL1,11
SA53189,CHCHD5,5
SA53189,OPA3,3
SA53189,XPO4,2
SA53189,TBX3,3
SA53189,TMEM132B,4
SA53189,NEIL1,7
SA53189,MAN2C1,40
SA53189,TP53,17
SA53189,EGFR,8
SA53189,CCDC120,9
SA53189,SNTG1,6
SA53189,NOTCH1,1
SA53189,CACNA1C,22
SA53189,RANBP2,2
SA53189,L3MBTL4,5
SA53189,UTP14A,6
SA53189,FLVCR1,4
SA53189,SPICE1,3
SA53189,ERAP2,6
SA53189,GRIK2,8
SA53189,SLC29A4,5
SA53189,KCNV1,2
SA53189,KIAA1958,2
SA53189,,4
SA53189,OR51Q1,1
SA53189,ANKS3,11
SA53189,NUDT16L1,5
SA53189,PTAFR,3
SA53189,DHCR7,7
SA53189,CKAP5,5
SA53189,CSRNP3,5
SA53189,C10orf120,2
SA53189,FAM227A,7
SA53189,P4HB,20
SA53189,ADARB2,2
SA53189,NHEJ1,5
SA53189,TSC22D2,5
SA53189,HBG2,2
SA53189,CFAP44,4
SA53189,SLC23A3,13
SA53189,HBE1,2
SA53189,,1
SA53189,IGHV4-31,1
SA53189,,1
SA53189,,1
SA53189,RPLP0P2,6
SA53189,,1
SA53189,CACNA1C-AS1,3
SA53189,,1
SA53189,IGHVII-31-1,1
SA53189,IGHV3-30-2,1
SA53189,MAGEL2,1
SA53189,,1
SA53189,C17orf100,1
SA53189,MGAM,2
SA53189,CLEC5A,7
SA53189,,1
SA53189,,1
SA53189,,1
SA53189,MIR4520-1,1
SA53189,,1
SA53285,CUL7,3
SA53285,SOAT1,5
SA53285,TCOF1,12
SA53285,MCCC1,12
SA53285,MAP3K1,1
SA53285,CABIN1,4
SA53285,TFAM,4
SA53285,BTNL8,10
SA53285,HTRA2,10
SA53285,LOXL3,10
SA53285,KISS1R,3
SA53285,ECE1,6
SA53285,STAG1,6
SA53285,COPA,3
SA53285,RBM19,3
SA53285,LAMA5,8
SA53285,ADRM1,3
SA53285,UBE4B,5
SA53285,LRRC4B,3
SA53285,ACLY,5
SA53285,DMTF1,17
SA53285,TMEM243,7
SA53285,KLC4,1
SA53285,KIAA1755,2
SA53285,CHD1,1
SA53285,HMGB2,5
SA53285,HNRNPH1,46
SA53285,CCDC144A,1
SA53285,GOLGA6L2,4
SA53285,FER1L6-AS1,1
SA53285,SLC35F3,2
SA53285,TACSTD2,1
SA53285,WASH3P,9
SA53285,SERPINA5,13
SA53285,USP32P1,6
SA53285,NEK5,2
SA53285,MTOR,3
SA53285,ASPDH,7
SA53285,PCDHA4,3
SA53285,PCDHA2,2
SA53285,PCDHA1,2
SA53285,MAGEB1,3
SA53285,FER1L6,2
SA53285,,1
SA53285,ZNF492,1
SA53285,,1
SA53285,RPS29P12,1
SA53285,DDX11L9,5
SA53285,,1
SA53285,,1
SA53285,PCDHA3,2
SA53285,,1
SA53285,SRP68P1,1
SA53285,,1
SA53285,FAM106CP,1
SA53285,,1
SA53285,,1
SA53285,,1
SA533392,MARK4,1
SA533392,TRAPPC6A,4
SA533392,CDH1,10
SA533392,PCDHGA2,2
SA533392,PRPF6,2
SA533392,NOP2,19
SA533392,CHD4,5
SA533392,LPCAT3,13
SA533392,PIK3CA,1
SA533392,EMG1,9
SA533392,PUM1,12
SA533392,MUC4,17
SA533392,DIP2C,2
SA533392,ANKRD30BL,5
SA533392,KLHL6,3
SA533392,OR4F17,2
SA533392,CDH4,2
SA533392,NKPD1,3
SA533392,SYCP2,7
SA533392,ZNF512B,2
SA533392,CD47,5
SA533392,PCDHGA1,1
SA533392,RNU6-1132P,1
SA533392,PCDHGA3,1
SA53363,FARP2,4
SA53363,VSIG2,2
SA53363,CLEC16A,7
SA53363,USH2A,2
SA53363,RSF1,9
SA53363,TMCC3,2
SA53363,DGKG,7
SA53363,CASP8,20
SA53363,TESK2,7
SA53363,CLASP1,9
SA53363,PLXNA2,2
SA53363,XAB2,3
SA53363,GTPBP1,7
SA53363,ZMYND8,15
SA53363,SMAD7,4
SA53363,SPG11,11
SA53363,PIH1D1,24
SA53363,SLC17A7,2
SA53363,CRX,5
SA53363,OGDH,6
SA53363,DDX25,4
SA53363,HSPA8,24
SA53363,PUS3,4
SA53363,C3orf52,6
SA53363,SF3B1,4
SA53363,TGIF2,7
SA53363,PIK3CA,2
SA53363,C1orf61,20
SA53363,UBA2,6
SA53363,HABP4,2
SA53363,ZSCAN5A,22
SA53363,ITGB4,9
SA53363,PHF21A,2
SA53363,LRPPRC,2
SA53363,CCNG2,7
SA53363,NCOR1,6
SA53363,MYO10,5
SA53363,DPYS,2
SA53363,ESAM,7
SA53363,UBE3B,7
SA53363,CACUL1,7
SA53363,SUV39H2,2
SA53363,DCLRE1C,13
SA53363,ABI3BP,6
SA53363,XDH,1
SA53363,ADAMTS9,4
SA53363,ADCY1,1
SA53363,LARGE2,12
SA53363,AP1G1,11
SA53363,EVA1C,10
SA53363,ZBBX,6
SA53363,PCP2,2
SA53363,FAM133A,4
SA53363,GIMAP7,1
SA53363,ZNF609,3
SA53363,TRAK1,9
SA53363,NEB,8
SA53363,OR6A2,1
SA53363,OR6C76,2
SA53363,NAP1L3,2
SA53363,OR2L13,2
SA53363,ZNF585A,2
SA53363,ZNF420,8
SA53363,HYLS1,3
SA53363,HOXC4,3
SA53363,SNORD14E,1
SA53363,SNORD14C,1
SA53363,,1
SA53363,,1
SA53363,PCDHGA1,2
SA53363,CLEC6A,1
SA53363,SNORD14D,1
SA53363,MIR9-1,1
SA53363,SNORD71,1
SA53363,EXOSC3P1,1
SA53363,PRDX3P1,1
SA53363,PET100,6
SA53363,,1
SA53363,,1
SA53363,,1
SA53363,,1
SA53363,,1
SA53363,TPRX2P,1
SA53363,TGIF2-C20orf24,1
SA53363,,1
SA53363,,1
SA53363,,1
SA53363,,3
SA53363,,2
SA53424,DPM1,6
SA53424,TENM1,2
SA53424,RALBP1,2
SA53424,TNFRSF9,2
SA53424,LAMC3,2
SA53424,PDZD4,9
SA53424,STAG2,1
SA53424,SF3B1,4
SA53424,MOCS3,1
SA53424,ARHGEF9,8
SA53424,GPR55,4
SA53424,XDH,1
SA53424,SIK3,10
SA53424,NUP35,5
SA53424,DDX21,1
SA53424,C16orf45,1
SA53424,KIAA0430,9
SA53424,GOLGA6L2,4
SA53424,PRKX,2
SA53424,TARSL2,3
SA53424,,1
SA53424,RAPGEF4-AS1,2
SA53424,,1
SA53424,,1
SA53424,,1
SA53508,TENM1,2
SA53508,LRP2,2
SA53508,PCDHGA2,1
SA53508,SEMA5B,6
SA53508,PLEKHG2,5
SA53508,STAG2,1
SA53508,LRP2BP,5
SA53508,CCND1,1
SA53508,SMOC2,2
SA53508,PTCH2,3
SA53508,HOXB3,12
SA53508,ZFP36,5
SA53508,SLC35D2,3
SA53508,RTN3,12
SA53508,TMX1,3
SA53508,ORAOV1,3
SA53508,COL6A3,9
SA53508,C16orf45,1
SA53508,KIAA0430,12
SA53508,PHC3,6
SA53508,HOXB2,1
SA53508,THBS2,3
SA53508,MYT1L,5
SA53508,CCDC73,3
SA53508,BCR,10
SA53508,FSIP2,3
SA53508,,1
SA53508,RNU5E-6P,1
SA53508,PCDHGA1,1
SA53508,IGHJ6,1
SA53508,IGHJ2,1
SA53508,IGHJ1,1
SA53508,SMIM7,16
SA53508,CROCCP2,2
SA53508,,1
SA53508,IGHJ1P,1
SA53508,HOXB-AS1,4
SA53508,HOXB-AS3,1
SA53508,IGHD7-27,1
SA53508,IGHJ3P,1
SA53508,IGHJ2P,1
SA53508,IGHJ4,1
SA53508,RPS21P4,1
SA53508,IGHJ5,1
SA53508,IGHJ3,1
SA53508,,1
SA53508,PCDHGB1,1
SA53508,PCDHGA3,1
SA53508,PCDHGA4,1
SA53508,TAPT1-AS1,3
SA53508,MIR4537,1
SA53508,MIR4530,1
SA53508,,7
SA53508,,1
SA53508,,1
SA53544,FMO3,4
SA53544,CALCOCO1,9
SA53544,EDC4,2
SA53544,PRSS8,2
SA53544,CBFB,6
SA53544,TRPC7,8
SA53544,CELSR1,2
SA53544,SLC22A17,9
SA53544,ELF4,3
SA53544,NUTF2,8
SA53544,KAT8,6
SA53544,GATA3,3
SA53544,SLCO1B3,5
SA53544,ZAP70,9
SA53544,LCT,2
SA53544,PIK3CA,1
SA53544,CIT,7
SA53544,MACF1,13
SA53544,XPO7,4
SA53544,NOL11,7
SA53544,MDC1,5
SA53544,THBS1,5
SA53544,SLC40A1,5
SA53544,RB1,1
SA53544,PTGR2,6
SA53544,ZNF710,4
SA53544,TBCD,3
SA53544,FLG,1
SA53544,FAM135B,5
SA53544,MED22,10
SA53544,RPL7A,8
SA53544,COMMD7,4
SA53544,CNKSR2,5
SA53544,TTN,15
SA53544,GIP,1
SA53544,PRKCD,3
SA53544,TLR3,5
SA53544,LRFN5,3
SA53544,OR10H5,1
SA53544,PHC3,14
SA53544,OPLAH,4
SA53544,OR51E1,2
SA53544,TNRC18,3
SA53544,BGN,5
SA53544,ZNF555,3
SA53544,TLR5,4
SA53544,OR2T2,1
SA53544,FOXJ3,8
SA53544,,1
SA53544,SMPD5,2
SA53544,OR5L2,1
SA53544,MUC12,2
SA53544,SLCO1B7,1
SA53544,MDC1-AS1,1
SA53544,,1
SA53544,TTN-AS1,19
SA53544,FLG-AS1,2
SA53544,,1
SA53544,TRPC7-AS2,1
SA53544,,2
SA53544,,1
SA53544,,1
SA53544,,1
SA53544,,1
SA53702,PQLC2,6
SA53702,KIAA2022,2
SA53702,RC3H2,6
SA53702,SEC61A1,5
SA53702,STAG3,8
SA53702,PHKA1,5
SA53702,GRIPAP1,6
SA53702,SPTB,1
SA53702,CD5L,2
SA53702,MLLT10,5
SA53702,DLG3,10
SA53702,ULK2,5
SA53702,DOCK9,8
SA53702,MYO15A,2
SA53702,ALKBH5,2
SA53702,HSP90AB1,3
SA53702,KCND1,1
SA53702,RP1,1
SA53702,ZFR2,5
SA53702,GATA3,3
SA53702,P3H3,10
SA53702,KRT18,7
SA53702,NUP107,10
SA53702,ADGRG6,5
SA53702,TBP,5
SA53702,MAN2A1,1
SA53702,GRM6,4
SA53702,FRMD4B,9
SA53702,AAK1,8
SA53702,ZP4,1
SA53702,MYCT1,3
SA53702,NUDT10,2
SA53702,VPS26A,10
SA53702,PDE1B,4
SA53702,GRM4,12
SA53702,TMTC4,6
SA53702,PLEKHG3,6
SA53702,SMARCA4,10
SA53702,RAN,13
SA53702,IRS4,1
SA53702,CLDN10,1
SA53702,BLK,4
SA53702,RAB30,15
SA53702,YARS2,2
SA53702,SLC12A6,17
SA53702,MFGE8,16
SA53702,COPS3,15
SA53702,STAC2,2
SA53702,MAEL,5
SA53702,ANP32E,9
SA53702,SLC20A1,8
SA53702,NFKBIE,3
SA53702,TIAM2,13
SA53702,CXorf57,4
SA53702,CRB2,2
SA53702,ITPR1,8
SA53702,ANK3,10
SA53702,NPAS3,6
SA53702,KCNK13,1
SA53702,HS2ST1,2
SA53702,OBSCN,13
SA53702,AZIN1,5
SA53702,SEC13,13
SA53702,FCHO2,5
SA53702,SLC35B2,5
SA53702,AUTS2,6
SA53702,HIST1H2BD,2
SA53702,PFKFB1,3
SA53702,COPG2,2
SA53702,STARD9,2
SA53702,NACC1,3
SA53702,ZNF75A,6
SA53702,ZNF281,3
SA53702,TRIM51HP,2
SA53702,HIST1H1E,1
SA53702,SIGLEC7,6
SA53702,KRT8,8
SA53702,KNDC1,3
SA53702,PEAK1,8
SA53702,SLC26A9,6
SA53702,RUVBL1,3
SA53702,OR5AS1,1
SA53702,DAOA,10
SA53702,,5
SA53702,GRIN2A,6
SA53702,SLC22A10,2
SA53702,KRT76,1
SA53702,MAGI2,6
SA53702,HELT,4
SA53702,FAM166A,4
SA53702,TUBB4B,2
SA53702,RYR1,4
SA53702,GK2,1
SA53702,SLC22A25,5
SA53702,ANXA4,1
SA53702,ADARB1,11
SA53702,GGT3P,2
SA53702,STPG3,2
SA53702,ZNF347,6
SA53702,RNA5SP65,1
SA53702,PLPP4,6
SA53702,TTC25,4
SA53702,TSGA13,2
SA53702,GPC2,7
SA53702,ARHGEF28,10
SA53702,RNU6-1077P,1
SA53702,,1
SA53702,DAOA-AS1,1
SA53702,,1
SA53702,COX5BP6,1
SA53702,,1
SA53702,,1
SA53702,,2
SA53702,RPL7P42,1
SA53702,,3
SA53702,GPR162,7
SA53702,,1
SA53702,,1
SA53702,,1
SA53702,,1
SA53702,,1
SA53702,,1
SA53702,,2
SA53702,,1
SA53702,,1
SA53702,CYP4F24P,1
SA53702,,1
SA53702,,1
SA53799,RECQL,2
SA53799,UFL1,1
SA53799,P4HA2,4
SA53799,DPP8,13
SA53799,PAK3,9
SA53799,LIPE,9
SA53799,PCDHA6,2
SA53799,PCDHGA2,1
